119,656214,4,2010076.0,0.0,1447/01/28,2025/07/23,3135.0,7.0,جهاد,,False
120,656301,4,2010192.0,0.0,1447/01/28,2025/07/23,1742.0,7.0,الحسون,,False
121,656975,4,2010097.0,0.0,1447/01/28,2025/07/23,450.0,7.0,ابو عامر,,False
122,656302,4,2010219.0,0.0,1447/01/28,2025/07/23,2268.0,7.0,الحسون,,False
123,656976,4,2010240.0,0.0,1447/01/28,2025/07/23,120.0,7.0,ابو عامر,,False
124,656977,4,2010240.0,0.0,1447/01/28,2025/07/23,675.0,7.0,ابو عامر,,False
125,656215,4,2010239.0,0.0,1447/01/28,2025/07/23,3729.0,7.0,جهاد,,False
126,656303,4,2010297.0,0.0,1447/01/28,2025/07/23,936.0,7.0,الحسون,,False
127,656978,4,2010032.0,0.0,1447/01/28,2025/07/23,2624.0,7.0,ابو عامر,,False
128,656216,4,2010476.0,0.0,1447/01/28,2025/07/23,2250.0,10.0,جهاد, في 2025/07/24 الساعة 09:22:51 ص بواسطة: صالح,False
129,656304,4,2010493.0,0.0,1447/01/28,2025/07/23,6222.0,7.0,الحسون, في 2025/07/27 الساعة 08:40:03 ص بواسطة: سلمان,False
130,656979,4,2010018.0,0.0,1447/01/28,2025/07/23,22.0,7.0,ابو عامر,,False
131,656305,4,2010043.0,0.0,1447/01/28,2025/07/23,1105.0,7.0,الحسون,,False
132,656016,4,2010233.0,0.0,1447/01/28,2025/07/23,1600.0,7.0,جهاد,,False
133,656980,4,2010110.0,0.0,1447/01/28,2025/07/23,1485.0,7.0,ابو عامر,,False
134,656981,4,2010240.0,0.0,1447/01/28,2025/07/23,606.0,7.0,ابو عامر,,False
135,656017,4,2010020.0,0.0,1447/01/28,2025/07/23,3324.0,7.0,جهاد,,False
136,656982,4,2010233.0,0.0,1447/01/28,2025/07/23,2925.0,7.0,ابو عامر, في 2025/07/30 الساعة 06:16:39 م بواسطة: صالح,False
137,656306,4,2010241.0,0.0,1447/01/28,2025/07/23,817.0,7.0,الحسون,,False
138,656018,4,2010103.0,0.0,1447/01/28,2025/07/23,1932.0,7.0,جهاد,,False
139,656983,4,2010060.0,0.0,1447/01/28,2025/07/23,1825.0,7.0,ابو عامر,,False
140,656307,4,2010314.0,0.0,1447/01/28,2025/07/23,1225.0,7.0,الحسون,,False
141,656019,4,2010269.0,0.0,1447/01/28,2025/07/23,6165.0,7.0,جهاد,,False
142,656308,4,2010184.0,0.0,1447/01/28,2025/07/23,2632.0,7.0,الحسون,,False
143,656020,4,2010284.0,0.0,1447/01/28,2025/07/23,2650.0,7.0,جهاد,,False
144,656984,4,2010071.0,0.0,1447/01/28,2025/07/23,500.0,7.0,ابو عامر,,False
145,656021,4,2010285.0,0.0,1447/01/28,2025/07/23,3210.0,7.0,جهاد,,False
146,655951,4,2010138.0,0.0,1447/01/28,2025/07/23,1495.0,7.0,الحسون,,False
147,656022,4,2010228.0,0.0,1447/01/28,2025/07/23,87.5,7.0,جهاد,,False
148,656023,4,2010060.0,0.0,1447/01/28,2025/07/23,1938.0,7.0,جهاد,,False
149,655952,4,2010222.0,0.0,1447/01/28,2025/07/23,310.0,7.0,الحسون,,False
150,656024,4,2010195.0,0.0,1447/01/28,2025/07/23,2451.0,7.0,جهاد,,False
151,655953,4,2010269.0,0.0,1447/01/28,2025/07/23,5130.0,7.0,الحسون,,False
152,655954,4,2010250.0,0.0,1447/01/28,2025/07/23,1356.0,7.0,الحسون,,False
153,656251,4,2010059.0,0.0,1447/01/28,2025/07/23,987.0,7.0,جهاد,,False
